,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,0.8498750926381337,-0.9989628493923692,0.9500891155718044,-0.9533854210759873,0.5141689192597638,0.9959457175501493,0.378797205162927,0.7117380837358658,0.9567705134049759,-0.8390943927686543,0.7184215772733988,0.9807015049161781,-0.8230588976930288,-0.45608674939810473,-0.7447535117667867,-0.6425967233466721,-0.9744691491132059,0.9954950944148312,0.06096127882081293,-0.30580905872571323,-0.9646008859337007,-0.9393934382820733,0.9312866731432469,-0.7468371448326288,-0.37656291838401584,0.998677431308187,0.9645898084023818,0.4503813821627635,-0.43246813673267387,-0.0624421526620358,-0.5262415369782255,-0.6475377779164456,-0.8313344224913236,0.1702027112205276,0.9397077182078757,0.8083532682302504,-0.9855017854882069,0.8980525830867546,0.7621796430038331,0.9731635615354775,-0.8729973241504185,0.7228974348303122,0.9628849693241301,0.8741659126237414,0.4907006316845567,0.38827489358191586,-0.9269368150595111,0.33404892538924563,0.3250457137125508,0.17210527576627213,0.9834706167636147,0.45494475863898776,0.2954715506742535,-0.7559584914163422,-0.9749724597837437,-0.8749784717073805,0.741344664900677,0.748919574312713,-0.5186491808715908,0.40642345959108384,-0.45033761888765195,-0.24035498141681974,0.04150803862502271,0.4090471008917074,-0.4987985786423467,0.8133249717064889,0.7025068127977258,0.7869806018045312,0.9929071841929442,0.16286805870149426,-0.9930196298602699,-0.009325574152808026,0.23858591349072056,-0.7741125440104334,-0.2747946185855818,0.12234026387102595,0.41903863051749174,-0.15922324012275837,0.6107212775606708,0.9585263955123834,0.9878505713524207,-0.18364160445275152,0.1894393208737933,0.9756679575225271,-0.3783715057272348,-0.20754290975757472,-0.9815737205815558,0.7578662620163796,-0.6379129008282031,0.36075050608093395,-0.9743470676475177,-0.983997008728428,-0.8205418114637717,-0.9943187735416205,-0.9254817288984064,0.23856473526061348,0.0964812546681644,0.5744203364602682,0.725247058622292,-0.6559490947906204,0.9826060861454108,-0.9999767677045374,-0.937363002756977,0.9441719585468658,-0.9957938145591028,-0.8352766376289511,-0.15358403230855094,0.6456505115212913,-0.999100768107785,-0.8307581378108481,0.6887829844793596,0.9863653021470556,0.7364836929428057,-0.8193397724549791,0.9989229663970426,-0.7764907384124182,0.9599573345523851,-0.9961144505772204,0.9020153606240877,-0.02715519042971846
1,0.9065993606158016,-0.9992849294331938,0.9757967437231874,-0.917725187795338,0.5129899611710815,0.996843128576531,0.3385025750859595,0.7296791004502036,0.9419432752955752,-0.8978750536426869,0.7168985378660396,0.9939576500280235,-0.8984458155853459,-0.443018301831592,-0.7741115634780789,-0.6782864188783572,-0.9670913741741033,0.9999799434541456,0.1300546396184237,-0.32495496982613686,-0.9843222806289394,-0.9676741525996184,0.9152291637007625,-0.6627777141106316,-0.37217973136513344,0.9990919347659877,0.9806122332518664,0.3919517342012254,-0.5126647399333082,-0.15700687460459212,-0.43179859699142115,-0.6720309869195076,-0.8250242788953305,0.07372576478628001,0.968470419585834,0.7999181015215944,-0.9949829887852799,0.9274353591534606,0.8045843934044896,0.9922599865502265,-0.8202438045489504,0.6820002916588671,0.9844678997201297,0.8540532196662226,0.44631638778826005,0.4669864161290723,-0.9092145280632874,0.35168416186794127,0.2648704616946633,0.3369595928550374,0.9723117745470641,0.3364789705570516,0.24887202418265322,-0.8076427038240054,-0.9739282030563643,-0.8724105031816787,0.7759996084022854,0.7258826835108279,-0.46665568550278413,0.37786330562708054,-0.4127135662800461,-0.21387682067783786,0.05480435064353416,0.3668623362894846,-0.5130835388684865,0.8505036095991031,0.7733988463173144,0.8446060668132119,0.9970559968189394,0.2367163967710638,-0.9888634533615671,-0.061734839674521154,0.2363056716788343,-0.8469069646488225,-0.34908096173448455,0.047754483003991016,0.4724897769216825,-0.12136645056933676,0.644693013661947,0.95085066792797,0.9778730251953176,-0.2363003458811491,0.12156598690871347,0.9800131609956,-0.37371144399357553,-0.2880985117627376,-0.9884294711769789,0.7766064041474,-0.6934547724220719,0.4177505715737369,-0.9380265800961729,-0.9659499339423494,-0.8081310498127041,-0.975651738671205,-0.8990291667516458,0.2851155053112561,0.09754794213861916,0.46377784019247875,0.6461129758778088,-0.695723512846739,0.9829277811520492,-0.9949153259669902,-0.9608534740484128,0.9083491939351378,-0.9997021817822129,-0.8406449626776962,-0.22396487482644356,0.6571754020669222,-0.9968975878841488,-0.7979594627090449,0.7060038701193481,0.9987914594196459,0.7396605492623524,-0.7688996670057515,0.9931575876821804,-0.7197600556314311,0.9373172838948468,-0.982173847242205,0.8772163947203238,-0.09079414713893456
2,0.9501061129815298,-0.9919000999050233,0.9919641385458808,-0.8725349405931248,0.5112564824677575,0.9976537338490166,0.29757715693602943,0.7468175483791936,0.9259075514130249,-0.9441296165896528,0.7154925444224721,0.9997697889815549,-0.9541627749656391,-0.43017881833941674,-0.8006376122604302,-0.7116520520804486,-0.9587959144106578,0.9966161954542271,0.19881396639051238,-0.3446797263941152,-0.9951888608340442,-0.9874931255154297,0.8977926332175906,-0.568908545308666,-0.368682328311652,0.9907767827399643,0.9918756859919889,0.32677429627182464,-0.5836328030690237,-0.248574044437522,-0.3399869254437993,-0.6958100882024134,-0.8204348427253959,-0.023451408151322344,0.9875798771982129,0.7908305129264146,-0.9996347269938833,0.9539505312689677,0.8464550239118037,0.9999415882277064,-0.7549590769004013,0.6388495075599161,0.9967195307873785,0.8325093471749206,0.39899440851918655,0.5421557365552041,-0.8895774598677737,0.3697359439457296,0.20291331570906143,0.499149475409605,0.9585225321898757,0.21615838419082894,0.19946816721649294,-0.8529434399981063,-0.9729919466882907,-0.8698423023714814,0.8084566055144029,0.7018977817770675,-0.4138080865762248,0.3460603881208965,-0.37478679095768563,-0.18698666097421623,0.06793848583815014,0.32920116610336986,-0.5269008193259525,0.884447253982302,0.8389065100177637,0.8898647646735824,0.9995477874989096,0.30922003094029477,-0.9831158451287099,-0.11171960922406997,0.23256294236939257,-0.9055870953329567,-0.4292848610015802,-0.0231746093386172,0.5257768314422826,-0.08178955329560264,0.6774365696793537,0.9422440264353349,0.9653594902593653,-0.29395671143932245,0.05341088129543477,0.9835238052722587,-0.3744696937407913,-0.366280410471505,-0.9936984315806945,0.7938342483415552,-0.7447231354895716,0.47193308007389884,-0.8860885084437576,-0.9414551142716412,-0.7979568750241738,-0.9455365749488085,-0.8688077536675619,0.3326780286400363,0.09417972008717493,0.34239251817276123,0.5592596156232648,-0.7338571271966629,0.9829907762971292,-0.9794812010841514,-0.9788288773685718,0.8645105618678661,-0.990195558826081,-0.8464743720133755,-0.29470025094733504,0.669409082614029,-0.9933751832009606,-0.7626081990264517,0.7228170784391347,0.9979352121027348,0.7426051630744595,-0.713147780697966,0.9824394037601122,-0.657756091114096,0.909820352906551,-0.958238956189356,0.8498237608031571,-0.15406411043671453
3,0.9800119411423307,-0.9752181150178784,0.9993346722534265,-0.8182839525052014,0.5089245347644841,0.998364827789362,0.25609721384243034,0.7635801173089727,0.9090316411247046,-0.9768201572990258,0.71420615695389,0.9976525979204489,-0.9882911592555135,-0.41754169912857103,-0.8244311872991729,-0.742749742615057,-0.9495906414860227,0.9854302516471865,0.2668186880478342,-0.36464196124033377,-0.9995982384477569,-0.9982034021428399,0.8790434851064242,-0.46642645575691627,-0.36655844400409,0.9740073778918986,0.9983255043866205,0.25473282443991285,-0.6461968300333353,-0.33641484541402283,-0.25267904342460723,-0.7188498138234535,-0.817883726201487,-0.11690277605311164,0.9977691884797034,0.78095924864457,-0.9988095166703156,0.9759997543381946,0.8864766659901432,0.9941356346835406,-0.6771370241919084,0.5935876724623621,0.9999148724981354,0.8093932595092238,0.3483439339042791,0.6132126778336292,-0.8679930665333822,0.3882083762374377,0.13965282302587595,0.6509342197932217,0.9418966999847155,0.09691581724268909,0.14706327915667733,-0.8918236272561507,-0.9721499121527134,-0.8673113374868182,0.8386237248251526,0.6769357430541989,-0.3606612372979048,0.3108346204314721,-0.33662389602239656,-0.15968544397571072,0.08145452382018714,0.2960109244445406,-0.540530445158622,0.9148298379086744,0.8964634519789839,0.9243977580937589,0.9997830577547616,0.37996709316377103,-0.9753048986427081,-0.15942826599607393,0.22759826012204706,-0.9494178919458981,-0.5133934957332537,-0.09039180457286827,0.5784629462293687,-0.04054681061736443,0.7088895671125455,0.9326715095329301,0.9505926420903076,-0.35769772238032993,-0.014666625224697334,0.9863431521101552,-0.38004407778645,-0.44116384700782746,-0.9973816796353638,0.8099635307777863,-0.7915634814667268,0.5230346875381592,-0.8202102850708228,-0.910751775708503,-0.7897493551531657,-0.9059458118840117,-0.834944181866209,0.38121891465381574,0.08588415732455353,0.21355918981373345,0.46558882999103474,-0.7701474628956666,0.9827945817817754,-0.9555138031349664,-0.9912974491957366,0.8132058520705624,-0.9677991421680616,-0.8527625772644483,-0.36537675096556044,0.6823757472750596,-0.9885382153619198,-0.7248174317457144,0.7392129007614702,0.9847649498151188,0.7454515959004195,-0.6524692636561779,0.9668218654404565,-0.5909331134338249,0.8776090219466764,-0.9245533312338646,0.819918450745085,-0.2167079470128796
4,0.9963686839675349,-0.9477118143027132,0.9987146635187906,-0.7555355868113509,0.5059477986070477,0.9989644711744492,0.21414004227288921,0.7803159053969078,0.8916725629638685,-0.995381242674599,0.7130416180120711,0.9872780417141493,-0.999994399463715,-0.4050806167761553,-0.8456269839617054,-0.7716464793381143,-0.9394842903961791,0.9665099077593478,0.33366191863831807,-0.38448853864355154,-0.999448416979095,-0.9991903439509727,0.8590408953660763,-0.35668427242633344,-0.3662917349158119,0.9491166203375022,0.9999303870662594,0.17596569991157848,-0.7012839521983075,-0.4199112383829369,-0.1709410625499617,-0.741125681509851,-0.8175849360017193,-0.20320974412267703,0.9997728117728487,0.7701497619212013,-0.9919544777954904,0.9917852957145431,0.92307891025488,0.9732116657562021,-0.5878009234802423,0.5463643521732543,0.9944162461805869,0.78451233033398,0.2939887758851579,0.6796182563035457,-0.8444203907951643,0.40710243047064765,0.07558017370999277,0.7836064800153051,0.922058137545681,-0.01883334762452598,0.09147261173823565,-0.9243503336305638,-0.9713874339744788,-0.8648558694214595,0.8664155207875875,0.6509576703597766,-0.30773724782785405,0.27203626415361176,-0.298287076762932,-0.1319824138852801,0.09587102957479234,0.2670346739160249,-0.5542523291463353,0.9412784334649706,0.9434290013739185,0.9499833490299878,0.9971253302178795,0.4485556938731861,-0.9648252434270189,-0.20503114608481968,0.22161050702496812,-0.9787495121897797,-0.5987439988285483,-0.15398656068237454,0.6300967921231937,0.00226358242634981,0.7389920860551376,0.9221055679498471,0.9338583522014821,-0.4280112349600679,-0.08231366971163956,0.9885935454206785,-0.38981876113480646,-0.5119515087455481,-0.999474811033584,0.8253805824369636,-0.8338459703590889,0.5708676214006784,-0.7431711239946188,-0.8740949439941809,-0.7832118426372495,-0.8590164570826382,-0.7975804119858451,0.4306469001026496,0.07226242978342316,0.0811321559086405,0.3660664129612974,-0.8043984239822372,0.9823336158137191,-0.9246921678438632,-0.9982964110962571,0.7550171469851049,-0.9336174898582036,-0.8594979056893456,-0.43552613385859856,0.6960929172688342,-0.9823930852715536,-0.6847080495654804,0.7551818694259212,0.9604483305513608,0.7483328081999285,-0.587283300592228,0.9463828562595951,-0.5197806973940717,0.8408501998970439,-0.8814597465482523,0.7875888856547363,-0.2784710681776068
5,0.9996224225413758,-0.9080834675590825,0.9909325740145398,-0.684941446852716,0.5022775164036066,0.9994405838306681,0.1717838279942191,0.79728688952403,0.874169933732404,-0.9997518932891156,0.7120009025000722,0.9684998018479735,-0.9895763730601912,-0.3927698039342764,-0.8643863357532623,-0.7984176260051128,-0.9284864511811918,0.9400036649241493,0.39895449746659933,-0.40386524141526003,-0.9961478038609111,-0.9898842983492012,0.8378371918474096,-0.24117801765530486,-0.3683393601293095,0.9164892299756862,0.9966825454355237,0.09093907192950604,-0.7497970236331737,-0.4985531522072233,-0.09516955892778703,-0.7626140206729016,-0.819636369654832,-0.28032788962172617,0.9942997007440966,0.7582198935702624,-0.9786609679590855,0.9995012516491137,0.9545010625185447,0.9363715093420198,-0.48904390954213034,0.49733559414394723,0.9806535948543201,0.7576150113797607,0.23559217365623908,0.7408687699882369,-0.8188116873209733,0.4264156191835736,0.011182320411689425,0.8888355327213063,0.8984894444162208,-0.12926597294153405,0.03254019946913877,-0.9506814449024467,-0.9706892453504197,-0.8625151290483326,0.8917532757362199,0.6239162574015948,-0.255494637475521,0.2295519819592714,-0.25983463610127844,-0.10389619543503315,0.11165091413897074,0.2418397128961262,-0.5683451659639785,0.9633781378067402,0.9773562510263856,0.9683561016371591,0.9909360907058411,0.5145962049728492,-0.950909739402816,-0.24871165797968278,0.21473410061437656,-0.9949195415233525,-0.6821868048072646,-0.21415721714173966,0.6802133039435493,0.046497002702999904,0.767686779345836,0.9105265213389001,0.9154421440860867,-0.5043643303290576,-0.1491868169073538,0.9903781741283404,-0.4031898273502309,-0.5780036459878971,-0.9999711078557433,0.8404234179732045,-0.8714643155629122,0.615326186021802,-0.6583812369542899,-0.831749872343389,-0.7780501527597229,-0.8068561610152151,-0.7568730779648818,0.4808016880835638,0.05303857912499856,-0.050927314068083526,0.26172986712812335,-0.8364214316591406,0.9815973235841514,-0.8884566864378572,-0.9998903468027243,0.690541282065935,-0.8892030822087055,-0.8666592998579071,-0.504623805343224,0.7105698884235878,-0.9749479249647075,-0.6424083581901372,0.7707147632559092,0.9262739134356843,0.7513785111983992,-0.5180402149562464,0.9212243040810988,-0.44482013718595437,0.7997343592933277,-0.8293967087017484,0.7529306544419474,-0.33910246452668164
6,0.9905491626667229,-0.8554486145191571,0.9768068130386046,-0.6072346095302397,0.4978623751124901,0.9997800150361145,0.12910750037579347,0.8146597870140196,0.8568399206294489,-0.9903584031841199,0.7110857604512928,0.9413688040235737,-0.9584017559404372,-0.3805842775764012,-0.8808888960222189,-0.8231444925801565,-0.916607559825103,0.9061195641332132,0.46232773606522737,-0.42242756616319993,-0.9906728449773262,-0.969775932367926,0.8154784447647095,-0.12153079234032056,-0.3731063276812008,0.8765561596045581,0.9885977414716888,0.0005041092151334864,-0.7925455680582767,-0.5719332937589826,-0.025286207529456865,-0.783291997560608,-0.8240261243762848,-0.3474941352640898,0.9820128542243356,0.7449550894758041,-0.9587101952322286,0.9975921121563107,0.9789091988090177,0.883939297849571,-0.38385875265565417,0.44666341181794067,0.9591049812205551,0.7283826558246567,0.17288663863741288,0.7964996192933802,-0.7911142296112023,0.44614165101924524,-0.05307372808376462,0.960406844560202,0.8705576790276205,-0.23313968944001237,-0.029838252918312776,-0.971050619856386,-0.9700396703803669,-0.8603294576747473,0.9145652228474532,0.5957577950331411,-0.2043049829436741,0.18331305565346925,-0.22132153666291993,-0.07545584980723061,0.12917782232723668,0.2198504983653985,-0.5830839434392106,0.9806833018813896,0.9963012037412995,0.9810929832723191,0.9806187324198352,0.5777134731820102,-0.9326006246907326,-0.2906593057011478,0.2070223848578755,-0.9999937621346726,-0.7603847817572914,-0.2711796917295462,0.7283354604550817,0.09196158964582064,0.794918981818328,0.89792287940242,0.8956256910327715,-0.584783634091218,-0.21495487818245013,0.9917830267119251,-0.41958320733186544,-0.6388552477582353,-0.9988644751305104,0.8553620880095292,-0.9043347876698664,0.6563855065984616,-0.5693134255214602,-0.7839889021191704,-0.7739908940988937,-0.7513910589837376,-0.7129928304113915,0.5314433805728543,0.0280818440363209,-0.17898191026079877,0.1536954840892892,-0.8660365046794317,0.9805704359188168,-0.847976028872902,-0.9961698329947168,0.6203769625689878,-0.8363869984594945,-0.8742164393395344,-0.5720886413633559,0.7258059141102912,-0.9662125868451806,-0.59805366989333,0.7858026128834185,0.8835819214278307,0.7547128131048394,-0.4452183579722634,0.8914716727888271,-0.3666006271555596,0.7544745493568977,-0.7688939945573422,0.7160462311897826,-0.39835572606029696
7,0.9701767699481779,-0.7895091769327361,0.9571218727224032,-0.5232220127500976,0.49264833331147556,0.9999676327583535,0.08619058530734217,0.8325004921006571,0.8399699512888588,-0.9680525267635454,0.7102977532853562,0.9061378709714301,-0.9086999176285199,-0.36850000213049966,-0.8953249558273446,-0.8459120038678225,-0.9038588883530995,0.865123553373682,0.5234350524840204,-0.43985082093927425,-0.98363942607251,-0.9384345592116561,0.7920052314713113,0.0005267256565879173,-0.3809181827365032,0.8297891213526524,0.9757152112308319,-0.0940784907145393,-0.8302170959038699,-0.6397402242127622,0.03907580980075069,-0.8031376395210835,-0.8306494466928155,-0.4048854046847625,0.9635143960400949,0.7301033747753832,-0.9321082851874805,0.9850169883098917,0.9945611077358147,0.8174256663463635,-0.2757765559813903,0.39451524926435405,0.9302779754179129,0.6964212422306334,0.10570866949705461,0.8460888311045615,-0.7612723459547099,0.4662700714625425,-0.11675412020420418,0.9956814892028754,0.8375396722219774,-0.3297225047439527,-0.0956856830267274,-0.9857515737902285,-0.9694227382175296,-0.8583404084133422,0.9347867494124052,0.56642465058303,-0.15444063985445133,0.13330574935387482,-0.1827999793996003,-0.04670184414489236,0.14874217693446865,0.2003857371628905,-0.598735707794138,0.9927354473263297,0.999113081314703,0.989555340135875,0.9656686411495984,0.6375489511507711,-0.9087247542359063,-0.3310642405468813,0.19843919937864582,-0.9964170312007083,-0.8302067320012118,-0.3253808830168741,0.7739778422545313,0.13841949618821076,0.8206368144418072,0.8842915243923851,0.8746833880750899,-0.6657005943480758,-0.27930160254671393,0.9928789076481846,-0.4384672308929893,-0.6942198696484004,-0.9961518351455054,0.8703838415048066,-0.9323953208310487,0.6940932882339081,-0.4790207714834995,-0.731090765390232,-0.770791173190277,-0.6942659631724675,-0.6661236212128525,0.5822436957562623,-0.0025796713105891997,-0.3000376222318123,0.04316276126776063,-0.8930732841308884,0.9792334029195763,-0.8041460594509995,-0.9872502728603026,0.545117176321859,-0.7771031294752657,-0.882129974315637,-0.637284464993688,0.7417881024047431,-0.9561986306477438,-0.5517858706681975,0.8004367059282992,0.8337069362715537,0.7584517558889367,-0.36932080404986795,0.8572733366075961,-0.28569523816232467,0.7053052920414523,-0.7005672604314452,0.6770446721691434,-0.4559900436095694
8,0.9397027449999641,-0.7106800041031707,0.9326118780208098,-0.4337760758678321,0.4865783892052354,0.999985465559577,0.043113057005151875,0.8507722323560103,0.823814706620508,-0.9340171433488786,0.7096382841747867,0.8632545778862233,-0.8432960666897782,-0.3564939949761954,-0.9078886915858014,-0.8668064919605005,-0.8902525341353498,0.8173374002677706,0.5819527135874033,-0.45583881442960117,-0.9753690143052876,-0.8955297150685589,0.7674535328278321,0.12317916440259294,-0.3919944825773981,0.7766952442439096,0.9580974744328126,-0.19116236697490496,-0.8633722571676343,-0.7017502864221948,0.09842792050292735,-0.8221298583509399,-0.839328200677854,-0.45324288294294857,0.9393350724125422,0.7133705142983231,-0.8991048416526056,0.9614376305711069,0.9999999172294066,0.7393179210296424,-0.16840413951183053,0.34106342786612853,0.8946925173261859,0.6612542402623467,0.03403743730620605,0.8892602595528846,-0.7292297281827097,0.4867858941162629,-0.1794678407973281,0.9960538719814528,0.7986505061114536,-0.41869269456361113,-0.1649071182415969,-0.9951225951296174,-0.968822231137411,-0.8565908028247031,0.9523605798463696,0.5358579866903187,-0.10607511092365951,0.07958361865692462,-0.14431999731570053,-0.017686856371542437,0.1705378025369971,0.18269847855534715,-0.6155532402276195,0.9990869776988621,0.985633957416487,0.9948712050136951,0.9457245237256171,0.6937627342434554,-0.8778810722923875,-0.3701129893623053,0.18885868628038413,-0.9866648190754194,-0.8891295688400452,-0.37711629995526524,0.8166525042458995,0.18559047330911785,0.8447912831537366,0.8696377529126667,0.852879030453112,-0.74240444716169,-0.3419282139825866,0.9937234235456641,-0.4593611815256261,-0.7439813666445336,-0.9918347555062654,0.8855843044364761,-0.9556047059251072,0.7285566989204697,-0.38985210893247424,-0.6733421921807136,-0.7682419888596321,-0.6367951434556907,-0.6164619323851463,0.6327805245424791,-0.038754419448933874,-0.41190886895333445,-0.0685855036358979,-0.9173720044688485,0.9775630392280672,-0.7576084719259109,-0.9732708532083257,0.4653468345822087,-0.7132328064807631,-0.8903518593409202,-0.6995234795785009,0.7584890129303158,-0.9449193081407965,-0.5037529663489702,0.8146085920291742,0.7779333860314194,0.7627008508741213,-0.2908718754009637,0.8187998401716278,-0.2026967190074816,0.6524813668147733,-0.625111777371634,0.6360412933918069,-0.5117711875009082
9,0.9004159796258009,-0.6201344839602042,0.903950316793476,-0.339825640147747,0.4795922879285855,0.9998119275218333,-4.4811017174663664e-05,0.8693383591009876,0.8085936779706376,-0.8896556560072437,0.7091086232404781,0.8133426385034097,-0.7653212520898284,-0.3445443786945626,-0.9187725122321087,-0.8859136340748979,-0.8758014084076624,0.763136166597706,0.6375799153473221,-0.47013062994243926,-0.9659405291127584,-0.8408561164926601,0.7418557155350568,0.24455261469419343,-0.40642631982415567,0.717811876977322,0.9358300310491883,-0.2887968400304852,-0.8924517838107949,-0.7578188876300643,0.15333082562378575,-0.8402484727038503,-0.8498279863546686,-0.493576912628195,0.9099269283850361,0.6944160978627266,-0.8601910005477186,0.9272665712690403,0.994242831680226,0.652663309226582,-0.06498388615945465,0.286484576891354,0.8528657386631198,0.622318577519533,-0.0419645840606312,0.9256864391701143,-0.6949320494735104,0.5076692290983617,-0.24087229414927191,0.966190264156537,0.7530791710029141,-0.5000325963483376,-0.23724746704800673,-0.9995320087715457,-0.9682216757133132,-0.8551247336855952,0.9672369379165568,0.5040004644525632,-0.05929497578351076,0.022281317395255944,-0.10593005106750565,0.011523674572455378,0.19466774973679976,0.1660167805827633,-0.6337663618510267,0.9993284612171951,0.956749667301182,0.9979433972502975,0.9206143987780129,0.746035491419169,-0.8384531585910452,-0.4079850411624138,0.1780715962453982,-0.9729699582111335,-0.9355467436270607,-0.4267510345541079,0.855877362328095,0.23315790383435317,0.8673363721965698,0.8539751758498441,0.8304626313646627,-0.8102100261479869,-0.4025557708634734,0.9943628770101469,-0.48184066711544304,-0.7881760254413007,-0.9859202140463684,0.9009636709647031,-0.9739418557570232,0.7599270010566287,-0.3033764867057847,-0.6110415581561672,-0.7661673991286295,-0.5799541032871278,-0.5642159523935744,0.6825376688805062,-0.08009147488215983,-0.5132363536206295,-0.18018868986500164,-0.9387844115648273,0.9755334168546039,-0.708779549603294,-0.9543935312091302,0.3816450152047223,-0.6464868185256298,-0.8988257746017204,-0.7580719343472944,0.7758639498767007,-0.9323895455899043,-0.4541086091558387,0.8283100877230453,0.717463288839666,0.7675527234374879,-0.21041351987057236,0.7762430480307689,-0.11821315369316235,0.5962764904724805,-0.543295356300288,0.5931573296552717,-0.565472459480881
